"","id","l1","rf","rq","tot"
"227486","E02001246 E02001246",1,0,0,1
"227487","E02001247 E02001247",1,0,0,1
"227488","E02001248 E02001248",1,0,0,1
"227489","E02001249 E02001249",1,0,0,1
"227490","E02001250 E02001250",1,0,0,1
"227491","E02001251 E02001251",1,0,0,1
"227492","E02001252 E02001252",1,0,0,1
"227493","E02001253 E02001253",1,0,0,1
"227494","E02001254 E02001254",1,0,0,1
"227495","E02001255 E02001255",1,0,0,1
"227496","E02001256 E02001256",1,0,0,1
"227497","E02001257 E02001257",1,0,0,1
"227498","E02001258 E02001258",1,0,0,1
"227499","E02001259 E02001259",1,0,0,1
"227500","E02001260 E02001260",1,0,0,1
"227501","E02001261 E02001261",1,0,0,1
"227502","E02001262 E02001262",1,0,0,1
"227503","E02001263 E02001263",1,0,0,1
"227504","E02001264 E02001264",1,0,0,1
"227505","E02001265 E02001265",1,0,0,1
"227506","E02001266 E02001266",1,0,0,1
"227507","E02001267 E02001267",1,0,0,1
"227508","E02001268 E02001268",1,0,0,1
"227509","E02001269 E02001269",1,0,0,1
"227510","E02001270 E02001270",1,0,0,1
"227511","E02001271 E02001271",1,0,0,1
"227512","E02001272 E02001272",1,0,0,1
"227513","E02001273 E02001273",1,0,0,1
"227514","E02001274 E02001274",1,0,0,1
"227515","E02001275 E02001275",1,0,0,1
"227516","E02001276 E02001276",1,0,0,1
"227517","E02001277 E02001277",1,0,0,1
"227518","E02001278 E02001278",1,0,0,1
"227519","E02001279 E02001279",1,0,0,1
"227520","E02001280 E02001280",1,0,0,1
"227521","E02001281 E02001281",1,0,0,1
"227522","E02001282 E02001282",1,0,0,1
"227523","E02001283 E02001283",1,0,0,1
"227524","E02001284 E02001284",1,0,0,1
"227525","E02001285 E02001285",1,0,0,1
"227526","E02001286 E02001286",1,0,0,1
"227527","E02001287 E02001287",1,0,0,1
"227528","E02001288 E02001288",1,0,0,1
"227529","E02001289 E02001289",1,0,0,1
"227530","E02001290 E02001290",1,0,0,1
"227531","E02001291 E02001291",1,0,0,1
"227532","E02001292 E02001292",1,0,0,1
"227533","E02001293 E02001293",1,0,0,1
"227534","E02001294 E02001294",1,0,0,1
"227535","E02001295 E02001295",1,0,0,1
"227536","E02001296 E02001296",1,0,0,1
"227537","E02001297 E02001297",1,0,0,1
"227538","E02001298 E02001298",1,0,0,1
"227539","E02001299 E02001299",1,0,0,1
"227540","E02001300 E02001300",1,0,0,1
"227541","E02001301 E02001301",1,0,0,1
"227542","E02001302 E02001302",1,0,0,1
"227543","E02001303 E02001303",1,0,0,1
"227544","E02001304 E02001304",1,0,0,1
"227545","E02001305 E02001305",1,0,0,1
"227546","E02001306 E02001306",1,0,0,1
"227547","E02001307 E02001307",1,0,0,1
"227548","E02001308 E02001308",1,0,0,1
"227549","E02001309 E02001309",1,0,0,1
"227550","E02001310 E02001310",1,0,0,1
"227551","E02001311 E02001311",1,0,0,1
"227552","E02001312 E02001312",1,0,0,1
"227553","E02001313 E02001313",1,0,0,1
"227554","E02001314 E02001314",1,0,0,1
"227555","E02001315 E02001315",1,0,0,1
"227556","E02001316 E02001316",1,0,0,1
"227557","E02001317 E02001317",1,0,0,1
"227558","E02001318 E02001318",1,0,0,1
"227559","E02001319 E02001319",1,0,0,1
"227560","E02001320 E02001320",1,0,0,1
"227561","E02001321 E02001321",1,0,0,1
"227562","E02001322 E02001322",1,0,0,1
"227563","E02001323 E02001323",1,0,0,1
"227564","E02001324 E02001324",1,0,0,1
"227565","E02001325 E02001325",1,0,0,1
"227566","E02001326 E02001326",1,0,0,1
"227567","E02001327 E02001327",1,0,0,1
"227568","E02001328 E02001328",1,0,0,1
"227569","E02001329 E02001329",1,0,0,1
"227570","E02001330 E02001330",1,0,0,1
"227571","E02001331 E02001331",1,0,0,1
"227572","E02001332 E02001332",1,0,0,1
"227573","E02001333 E02001333",1,0,0,1
"227574","E02001334 E02001334",1,0,0,1
"227575","E02001335 E02001335",1,0,0,1
"227576","E02001336 E02001336",1,0,0,1
"227577","E02001337 E02001337",1,0,0,1
"227578","E02001338 E02001338",1,0,0,1
"227579","E02001339 E02001339",1,0,0,1
"227580","E02001340 E02001340",1,0,0,1
"227581","E02001341 E02001341",1,0,0,1
"227582","E02001342 E02001342",1,0,0,1
"227583","E02001343 E02001343",1,0,0,1
"227584","E02001344 E02001344",1,0,0,1
"227585","E02001345 E02001345",1,0,0,1
"227586","E02001346 E02001346",1,0,0,1
"227587","E02001347 E02001347",1,0,0,1
"227588","E02001348 E02001348",1,0,0,1
"227589","E02001349 E02001349",1,0,0,1
"227590","E02001350 E02001350",1,0,0,1
"227591","E02001351 E02001351",1,0,0,1
"227592","E02001352 E02001352",1,0,0,1
"227593","E02001353 E02001353",1,0,0,1
"227594","E02001354 E02001354",1,0,0,1
"227595","E02001355 E02001355",1,0,0,1
"227596","E02001356 E02001356",1,0,0,1
"227597","E02001357 E02001357",1,0,0,1
"227598","E02001358 E02001358",1,0,0,1
"227599","E02001359 E02001359",1,0,0,1
"227600","E02001360 E02001360",1,0,0,1
"227601","E02001361 E02001361",1,0,0,1
"227602","E02001362 E02001362",1,0,0,1
"227603","E02001363 E02001363",1,0,0,1
"227604","E02001364 E02001364",1,0,0,1
"227605","E02001365 E02001365",1,0,0,1
"227606","E02001366 E02001366",1,0,0,1
"227607","E02001367 E02001367",1,0,0,1
"227608","E02001368 E02001368",1,0,0,1
"227609","E02001369 E02001369",1,0,0,1
"227610","E02001370 E02001370",1,0,0,1
"227611","E02001371 E02001371",1,0,0,1
"227612","E02001372 E02001372",1,0,0,1
"227613","E02001373 E02001373",1,0,0,1
"227614","E02001374 E02001374",1,0,0,1
"227615","E02001375 E02001375",1,0,0,1
"227616","E02001376 E02001376",1,0,0,1
"227617","E02001377 E02001377",1,0,0,1
"227618","E02001378 E02001378",1,0,0,1
"227619","E02001380 E02001380",1,0,0,1
"227620","E02001381 E02001381",1,0,0,1
"227621","E02001382 E02001382",1,0,0,1
"227622","E02001383 E02001383",1,0,0,1
"227623","E02001384 E02001384",1,0,0,1
"227624","E02001385 E02001385",1,0,0,1
"227625","E02001386 E02001386",1,0,0,1
"227626","E02001387 E02001387",1,0,0,1
"227627","E02001388 E02001388",1,0,0,1
"227628","E02001389 E02001389",1,0,0,1
"227629","E02001390 E02001390",1,0,0,1
"227630","E02001391 E02001391",1,0,0,1
"227631","E02001392 E02001392",1,0,0,1
"227632","E02001393 E02001393",1,0,0,1
"227633","E02001394 E02001394",1,0,0,1
"227634","E02001395 E02001395",1,0,0,1
"227635","E02001396 E02001396",1,0,0,1
"227636","E02001397 E02001397",1,0,0,1
"227637","E02001398 E02001398",1,0,0,1
"227638","E02001399 E02001399",1,0,0,1
"227639","E02001400 E02001400",1,0,0,1
"227640","E02001401 E02001401",1,0,0,1
"227641","E02001402 E02001402",1,0,0,1
"227642","E02001403 E02001403",1,0,0,1
"227643","E02001404 E02001404",1,0,0,1
"227644","E02001405 E02001405",1,0,0,1
"227645","E02001406 E02001406",1,0,0,1
"227646","E02001407 E02001407",1,0,0,1
"227647","E02001408 E02001408",1,0,0,1
"227648","E02001409 E02001409",1,0,0,1
"227649","E02001410 E02001410",1,0,0,1
"227650","E02001411 E02001411",1,0,0,1
"227651","E02001412 E02001412",1,0,0,1
"227652","E02001413 E02001413",1,0,0,1
"227653","E02001414 E02001414",1,0,0,1
"227654","E02001415 E02001415",1,0,0,1
"227655","E02001416 E02001416",1,0,0,1
"227656","E02001417 E02001417",1,0,0,1
"227657","E02001418 E02001418",1,0,0,1
"227658","E02001419 E02001419",1,0,0,1
"227659","E02001420 E02001420",1,0,0,1
"227660","E02001421 E02001421",1,0,0,1
"227661","E02001422 E02001422",1,0,0,1
"227662","E02001423 E02001423",1,0,0,1
"227663","E02001424 E02001424",1,0,0,1
"227664","E02001425 E02001425",1,0,0,1
"227665","E02001426 E02001426",1,0,0,1
"227666","E02001427 E02001427",1,0,0,1
"227667","E02001428 E02001428",1,0,0,1
"227668","E02001429 E02001429",1,0,0,1
"227669","E02001430 E02001430",1,0,0,1
"227670","E02001431 E02001431",1,0,0,1
"227671","E02001432 E02001432",1,0,0,1
"227672","E02001433 E02001433",1,0,0,1
"227673","E02001434 E02001434",1,0,0,1
"227674","E02001435 E02001435",1,0,0,1
"227675","E02001436 E02001436",1,0,0,1
"227676","E02001437 E02001437",1,0,0,1
"227677","E02001438 E02001438",1,0,0,1
"227678","E02001439 E02001439",1,0,0,1
"227679","E02001440 E02001440",1,0,0,1
"227680","E02001441 E02001441",1,0,0,1
"227681","E02001442 E02001442",1,0,0,1
"227682","E02001443 E02001443",1,0,0,1
"227683","E02001444 E02001444",1,0,0,1
"227684","E02001445 E02001445",1,0,0,1
"227685","E02001446 E02001446",1,0,0,1
"227686","E02001447 E02001447",1,0,0,1
"227687","E02001448 E02001448",1,0,0,1
"227688","E02001449 E02001449",1,0,0,1
"227689","E02001450 E02001450",1,0,0,1
"227690","E02001451 E02001451",1,0,0,1
"227691","E02001452 E02001452",1,0,0,1
"227692","E02001453 E02001453",1,0,0,1
"227693","E02001454 E02001454",1,0,0,1
"227694","E02001455 E02001455",1,0,0,1
"227695","E02001456 E02001456",1,0,0,1
"227696","E02001457 E02001457",1,0,0,1
"227697","E02001458 E02001458",1,0,0,1
"227698","E02001459 E02001459",1,0,0,1
"227699","E02001460 E02001460",1,0,0,1
"227700","E02001461 E02001461",1,0,0,1
"227701","E02001462 E02001462",1,0,0,1
"227702","E02001463 E02001463",1,0,0,1
"227703","E02001464 E02001464",1,0,0,1
"227704","E02001465 E02001465",1,0,0,1
"227705","E02001466 E02001466",1,0,0,1
"227706","E02001467 E02001467",1,0,0,1
"227707","E02001468 E02001468",1,0,0,1
"227708","E02001469 E02001469",1,0,0,1
"227709","E02001470 E02001470",1,0,0,1
"227710","E02001471 E02001471",1,0,0,1
"227711","E02001472 E02001472",1,0,0,1
"227712","E02001473 E02001473",1,0,0,1
"227713","E02001474 E02001474",1,0,0,1
"227714","E02001475 E02001475",1,0,0,1
"227715","E02001476 E02001476",1,0,0,1
"227716","E02001477 E02001477",1,0,0,1
"227717","E02001478 E02001478",1,0,0,1
"227718","E02001479 E02001479",1,0,0,1
"227719","E02001480 E02001480",1,0,0,1
"227720","E02001481 E02001481",1,0,0,1
"227721","E02001482 E02001482",1,0,0,1
"227722","E02001483 E02001483",1,0,0,1
"227723","E02001484 E02001484",1,0,0,1
"227724","E02001485 E02001485",1,0,0,1
"227725","E02001486 E02001486",1,0,0,1
"227726","E02001487 E02001487",1,0,0,1
"227727","E02001488 E02001488",1,0,0,1
"227728","E02001489 E02001489",1,0,0,1
"227729","E02001490 E02001490",1,0,0,1
"227730","E02001491 E02001491",1,0,0,1
"227731","E02001492 E02001492",1,0,0,1
"227732","E02001493 E02001493",1,0,0,1
"227733","E02001494 E02001494",1,0,0,1
"227734","E02001495 E02001495",1,0,0,1
"227735","E02001496 E02001496",1,0,0,1
"227736","E02001497 E02001497",1,0,0,1
"227737","E02001498 E02001498",1,0,0,1
"227738","E02001499 E02001499",1,0,0,1
"227739","E02001500 E02001500",1,0,0,1
"227740","E02001501 E02001501",1,0,0,1
"227741","E02001502 E02001502",1,0,0,1
"227742","E02001503 E02001503",1,0,0,1
"227743","E02001504 E02001504",1,0,0,1
"227744","E02001505 E02001505",1,0,0,1
"227745","E02001506 E02001506",1,0,0,1
"227746","E02001507 E02001507",1,0,0,1
"227747","E02001508 E02001508",1,0,0,1
"227748","E02001509 E02001509",1,0,0,1
"227749","E02001510 E02001510",1,0,0,1
"227750","E02001511 E02001511",1,0,0,1
"227751","E02001512 E02001512",1,0,0,1
"227752","E02001513 E02001513",1,0,0,1
"227753","E02001514 E02001514",1,0,0,1
"227754","E02001515 E02001515",1,0,0,1
"227755","E02001516 E02001516",1,0,0,1
"227756","E02001517 E02001517",1,0,0,1
"227757","E02001518 E02001518",1,0,0,1
"227758","E02001519 E02001519",1,0,0,1
"227759","E02001520 E02001520",1,0,0,1
"227760","E02001521 E02001521",1,0,0,1
"227761","E02001522 E02001522",1,0,0,1
"227762","E02001523 E02001523",1,0,0,1
"227763","E02001524 E02001524",1,0,0,1
"227764","E02001525 E02001525",1,0,0,1
"227765","E02001526 E02001526",1,0,0,1
"227766","E02001527 E02001527",1,0,0,1
"227767","E02001528 E02001528",1,0,0,1
"227768","E02001529 E02001529",1,0,0,1
"227769","E02001530 E02001530",1,0,0,1
"227770","E02001531 E02001531",1,0,0,1
"227771","E02001532 E02001532",1,0,0,1
"227772","E02001533 E02001533",1,0,0,1
"227773","E02001534 E02001534",1,0,0,1
"227774","E02001535 E02001535",1,0,0,1
"227775","E02001536 E02001536",1,0,0,1
"227776","E02001537 E02001537",1,0,0,1
"227777","E02001538 E02001538",1,0,0,1
"227778","E02001539 E02001539",1,0,0,1
"227779","E02001540 E02001540",1,0,0,1
"227780","E02001541 E02001541",1,0,0,1
"227781","E02001542 E02001542",1,0,0,1
"227782","E02001543 E02001543",1,0,0,1
"227783","E02001544 E02001544",1,0,0,1
"227784","E02001545 E02001545",1,0,0,1
"227785","E02001546 E02001546",1,0,0,1
"227786","E02001547 E02001547",1,0,0,1
"227787","E02001548 E02001548",1,0,0,1
"227788","E02001549 E02001549",1,0,0,1
"227789","E02001550 E02001550",1,0,0,1
"227790","E02001551 E02001551",1,0,0,1
"227791","E02001552 E02001552",1,0,0,1
"227792","E02001553 E02001553",1,0,0,1
"227793","E02001554 E02001554",1,0,0,1
"227794","E02001555 E02001555",1,0,0,1
"227795","E02001556 E02001556",1,0,0,1
"227796","E02001557 E02001557",1,0,0,1
"227797","E02001558 E02001558",1,0,0,1
"227798","E02001559 E02001559",1,0,0,1
"227799","E02001560 E02001560",1,0,0,1
"227800","E02001561 E02001561",1,0,0,1
"227801","E02001562 E02001562",1,0,0,1
"227802","E02001563 E02001563",1,0,0,1
"227803","E02001564 E02001564",1,0,0,1
"227804","E02001565 E02001565",1,0,0,1
"227805","E02001566 E02001566",1,0,0,1
"227806","E02001567 E02001567",1,0,0,1
"227807","E02001568 E02001568",1,0,0,1
"227808","E02001569 E02001569",1,0,0,1
"227809","E02001570 E02001570",1,0,0,1
"227810","E02001571 E02001571",1,0,0,1
"227811","E02001572 E02001572",1,0,0,1
"227812","E02001573 E02001573",1,0,0,1
"227813","E02001574 E02001574",1,0,0,1
"227814","E02001575 E02001575",1,0,0,1
"227815","E02001576 E02001576",1,0,0,1
"227816","E02001577 E02001577",1,0,0,1
"227817","E02001578 E02001578",1,0,0,1
"227818","E02001579 E02001579",1,0,0,1
"227819","E02001580 E02001580",1,0,0,1
"227820","E02001581 E02001581",1,0,0,1
"227821","E02001582 E02001582",1,0,0,1
"227822","E02001583 E02001583",1,0,0,1
"227823","E02001584 E02001584",1,0,0,1
"227824","E02001585 E02001585",1,0,0,1
"227825","E02001586 E02001586",1,0,0,1
"227826","E02001587 E02001587",1,0,0,1
"227827","E02001588 E02001588",1,0,0,1
"227828","E02001589 E02001589",1,0,0,1
"227829","E02001590 E02001590",1,0,0,1
"227830","E02001591 E02001591",1,0,0,1
"227831","E02001592 E02001592",1,0,0,1
"227832","E02001593 E02001593",1,0,0,1
"227833","E02001594 E02001594",1,0,0,1
"227834","E02001595 E02001595",1,0,0,1
"227835","E02001596 E02001596",1,0,0,1
"227836","E02001597 E02001597",1,0,0,1
"227837","E02001598 E02001598",1,0,0,1
"227838","E02001599 E02001599",1,0,0,1
"227839","E02001600 E02001600",1,0,0,1
"227840","E02001601 E02001601",1,0,0,1
"227841","E02001602 E02001602",1,0,0,1
"227842","E02001603 E02001603",1,0,0,1
"227843","E02001604 E02001604",1,0,0,1
"227844","E02001605 E02001605",1,0,0,1
"227845","E02001606 E02001606",1,0,0,1
"227846","E02001607 E02001607",1,0,0,1
"227847","E02001608 E02001608",1,0,0,1
"227848","E02001609 E02001609",1,0,0,1
"227849","E02001610 E02001610",1,0,0,1
"227850","E02001611 E02001611",1,0,0,1
"227851","E02001612 E02001612",1,0,0,1
"227852","E02001613 E02001613",1,0,0,1
"227853","E02001614 E02001614",1,0,0,1
"227854","E02001615 E02001615",1,0,0,1
"227855","E02001616 E02001616",1,0,0,1
"227856","E02001617 E02001617",1,0,0,1
"227857","E02001618 E02001618",1,0,0,1
"227858","E02001619 E02001619",1,0,0,1
"227859","E02001620 E02001620",1,0,0,1
"227860","E02001621 E02001621",1,0,0,1
"227861","E02001622 E02001622",1,0,0,1
"227862","E02001623 E02001623",1,0,0,1
"227863","E02001624 E02001624",1,0,0,1
"227864","E02001625 E02001625",1,0,0,1
"227865","E02001626 E02001626",1,0,0,1
"227866","E02001627 E02001627",1,0,0,1
"227867","E02001628 E02001628",1,0,0,1
"227868","E02001629 E02001629",1,0,0,1
"227869","E02001630 E02001630",1,0,0,1
"227870","E02001631 E02001631",1,0,0,1
"227871","E02001632 E02001632",1,0,0,1
"227872","E02001633 E02001633",1,0,0,1
"227873","E02001634 E02001634",1,0,0,1
"227874","E02001635 E02001635",1,0,0,1
"227875","E02001636 E02001636",1,0,0,1
"227876","E02001637 E02001637",1,0,0,1
"227877","E02001638 E02001638",1,0,0,1
"227878","E02001639 E02001639",1,0,0,1
"227879","E02001640 E02001640",1,0,0,1
"227880","E02001642 E02001642",1,0,0,1
"227881","E02001643 E02001643",1,0,0,1
"227882","E02001646 E02001646",1,0,0,1
"227883","E02001647 E02001647",1,0,0,1
"227884","E02001648 E02001648",1,0,0,1
"227885","E02001649 E02001649",1,0,0,1
"227886","E02001650 E02001650",1,0,0,1
"227887","E02001651 E02001651",1,0,0,1
"227888","E02001652 E02001652",1,0,0,1
"227889","E02001653 E02001653",1,0,0,1
"227890","E02001654 E02001654",1,0,0,1
"227891","E02001655 E02001655",1,0,0,1
"227892","E02001656 E02001656",1,0,0,1
"227893","E02001657 E02001657",1,0,0,1
"227894","E02001658 E02001658",1,0,0,1
"227895","E02001659 E02001659",1,0,0,1
"227896","E02001660 E02001660",1,0,0,1
"227897","E02001661 E02001661",1,0,0,1
"227898","E02001662 E02001662",1,0,0,1
"227899","E02001663 E02001663",1,0,0,1
"227900","E02001664 E02001664",1,0,0,1
"227901","E02001665 E02001665",1,0,0,1
"227902","E02001666 E02001666",1,0,0,1
"227903","E02001669 E02001669",1,0,0,1
"227904","E02001670 E02001670",1,0,0,1
"227905","E02001671 E02001671",1,0,0,1
"227906","E02001672 E02001672",1,0,0,1
"227907","E02001673 E02001673",1,0,0,1
"227908","E02001674 E02001674",1,0,0,1
"227909","E02001675 E02001675",1,0,0,1
"227910","E02001676 E02001676",1,0,0,1
"227911","E02001678 E02001678",1,0,0,1
"227912","E02001679 E02001679",1,0,0,1
"227913","E02001680 E02001680",1,0,0,1
"227914","E02001681 E02001681",1,0,0,1
"227915","E02001682 E02001682",1,0,0,1
"227916","E02001683 E02001683",1,0,0,1
"227917","E02001684 E02001684",1,0,0,1
"227918","E02001685 E02001685",1,0,0,1
"227919","E02001686 E02001686",1,0,0,1
"227920","E02001688 E02001688",1,0,0,1
"227921","E02001689 E02001689",1,0,0,1
"227922","E02001690 E02001690",1,0,0,1
"227923","E02001691 E02001691",1,0,0,1
"227924","E02001692 E02001692",1,0,0,1
"227925","E02001693 E02001693",1,0,0,1
"227926","E02001694 E02001694",1,0,0,1
"227927","E02001695 E02001695",1,0,0,1
"227928","E02001696 E02001696",1,0,0,1
"227929","E02001697 E02001697",1,0,0,1
"227930","E02001698 E02001698",1,0,0,1
"227931","E02001699 E02001699",1,0,0,1
"227932","E02001700 E02001700",1,0,0,1
"227933","E02001701 E02001701",1,0,0,1
"227934","E02001702 E02001702",1,0,0,1
"227935","E02001703 E02001703",1,0,0,1
"227936","E02001704 E02001704",1,0,0,1
"227937","E02001705 E02001705",1,0,0,1
"227938","E02001706 E02001706",1,0,0,1
"227939","E02001707 E02001707",1,0,0,1
"227940","E02001708 E02001708",1,0,0,1
"227941","E02001709 E02001709",1,0,0,1
"227942","E02001710 E02001710",1,0,0,1
"227943","E02001711 E02001711",1,0,0,1
"227944","E02001712 E02001712",1,0,0,1
"227945","E02001713 E02001713",1,0,0,1
"227946","E02001714 E02001714",1,0,0,1
"227947","E02001715 E02001715",1,0,0,1
"227948","E02001718 E02001718",1,0,0,1
"227949","E02001719 E02001719",1,0,0,1
"227950","E02001720 E02001720",1,0,0,1
"227951","E02001721 E02001721",1,0,0,1
"227952","E02001722 E02001722",1,0,0,1
"227953","E02001723 E02001723",1,0,0,1
"227954","E02001724 E02001724",1,0,0,1
"227955","E02001725 E02001725",1,0,0,1
"227956","E02001726 E02001726",1,0,0,1
"227957","E02001727 E02001727",1,0,0,1
"227958","E02001728 E02001728",1,0,0,1
"227959","E02001729 E02001729",1,0,0,1
"227960","E02001730 E02001730",1,0,0,1
"227961","E02001731 E02001731",1,0,0,1
"227962","E02001732 E02001732",1,0,0,1
"227963","E02001733 E02001733",1,0,0,1
"227964","E02001734 E02001734",1,0,0,1
"227965","E02001735 E02001735",1,0,0,1
"227966","E02001736 E02001736",1,0,0,1
"227967","E02001737 E02001737",1,0,0,1
"227968","E02001738 E02001738",1,0,0,1
"227969","E02001739 E02001739",1,0,0,1
"227970","E02001740 E02001740",1,0,0,1
"227971","E02001741 E02001741",1,0,0,1
"227972","E02001742 E02001742",1,0,0,1
"227973","E02001743 E02001743",1,0,0,1
"227974","E02001744 E02001744",1,0,0,1
"227975","E02001745 E02001745",1,0,0,1
"227976","E02001746 E02001746",1,0,0,1
"227977","E02001747 E02001747",1,0,0,1
"227978","E02001748 E02001748",1,0,0,1
"227979","E02001749 E02001749",1,0,0,1
"227980","E02001750 E02001750",1,0,0,1
"227981","E02001751 E02001751",1,0,0,1
"227982","E02001752 E02001752",1,0,0,1
"227983","E02001753 E02001753",1,0,0,1
"227984","E02001754 E02001754",1,0,0,1
"227985","E02001755 E02001755",1,0,0,1
"227986","E02001756 E02001756",1,0,0,1
"227987","E02001757 E02001757",1,0,0,1
"227988","E02001758 E02001758",1,0,0,1
"227989","E02001759 E02001759",1,0,0,1
"227990","E02001760 E02001760",1,0,0,1
"227991","E02001761 E02001761",1,0,0,1
"227992","E02001762 E02001762",1,0,0,1
"227993","E02001763 E02001763",1,0,0,1
"227994","E02001764 E02001764",1,0,0,1
"227995","E02001765 E02001765",1,0,0,1
"227996","E02001766 E02001766",1,0,0,1
"227997","E02001767 E02001767",1,0,0,1
"227998","E02001768 E02001768",1,0,0,1
"227999","E02001769 E02001769",1,0,0,1
"228000","E02001770 E02001770",1,0,0,1
"228001","E02001771 E02001771",1,0,0,1
"228002","E02001772 E02001772",1,0,0,1
"228003","E02001773 E02001773",1,0,0,1
"228004","E02001774 E02001774",1,0,0,1
